frame, face_id, timestamp, confidence, success, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1,  -4.4,  -239.4,  1154.5,  0.201,  0.616,  -0.059, 0.00, 0.00, 1.33, 0.00, 0.00, 0.00, 0.00, 0.26, 0.00, 0.00, 0.00, 1.97, 0.86, 2.18, 0.00, 1.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.040,  0.98,  1,  -8.2,  -231.1,  1134.7,  0.239,  0.623,  -0.091, 0.00, 0.00, 1.49, 0.19, 0.00, 0.03, 0.00, 0.26, 0.00, 0.00, 0.00, 1.81, 0.49, 2.31, 0.00, 2.26, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
3,  0,  0.080,  0.98,  1,  -11.1,  -227.0,  1127.3,  0.257,  0.612,  -0.102, 0.00, 0.00, 1.64, 0.22, 0.00, 0.15, 0.03, 0.56, 0.03, 0.00, 0.00, 1.52, 0.29, 2.23, 0.02, 2.65, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
4,  0,  0.120,  0.88,  1,  -14.5,  -229.6,  1139.9,  0.236,  0.592,  -0.095, 0.00, 0.00, 1.65, 0.14, 0.00, 0.15, 0.03, 1.02, 0.19, 0.00, 0.00, 1.24, 0.09, 1.80, 0.25, 2.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.160,  0.88,  1,  -19.4,  -232.6,  1149.5,  0.199,  0.604,  -0.074, 0.00, 0.00, 1.44, 0.04, 0.00, 0.22, 0.03, 1.27, 0.28, 0.00, 0.00, 1.17, 0.09, 1.42, 0.64, 1.42, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.200,  0.88,  1,  -24.3,  -238.3,  1170.5,  0.177,  0.593,  -0.060, 0.00, 0.00, 1.24, 0.00, 0.00, 0.32, 0.00, 1.11, 0.26, 0.00, 0.00, 1.07, 0.00, 1.16, 0.66, 0.67, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.240,  0.88,  1,  -29.6,  -243.3,  1189.8,  0.156,  0.582,  -0.048, 0.00, 0.00, 1.07, 0.00, 0.00, 0.46, 0.00, 0.60, 0.09, 0.00, 0.00, 0.83, 0.00, 1.16, 0.43, 0.29, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.280,  0.88,  1,  -35.1,  -248.3,  1209.8,  0.170,  0.569,  -0.055, 0.01, 0.00, 1.01, 0.00, 0.00, 0.46, 0.00, 0.26, 0.00, 0.00, 0.00, 0.56, 0.00, 1.24, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.320,  0.88,  1,  -40.7,  -251.3,  1221.9,  0.195,  0.561,  -0.073, 0.13, 0.00, 0.95, 0.00, 0.00, 0.36, 0.00, 0.08, 0.00, 0.00, 0.00, 0.56, 0.00, 1.42, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.360,  0.88,  1,  -46.8,  -251.4,  1219.7,  0.161,  0.553,  -0.063, 0.13, 0.00, 1.03, 0.00, 0.00, 0.22, 0.00, 0.34, 0.00, 0.00, 0.00, 0.75, 0.00, 1.49, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
11,  0,  0.400,  0.98,  1,  -51.7,  -245.7,  1190.9,  0.138,  0.584,  -0.028, 0.12, 0.00, 1.05, 0.00, 0.00, 0.12, 0.00, 0.52, 0.00, 0.00, 0.00, 0.95, 0.00, 1.59, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
12,  0,  0.440,  0.88,  1,  -55.3,  -241.7,  1175.2,  0.163,  0.606,  -0.019, 0.00, 0.00, 1.13, 0.00, 0.00, 0.00, 0.00, 0.57, 0.00, 0.00, 0.00, 1.18, 0.03, 1.55, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
13,  0,  0.480,  0.88,  1,  -58.5,  -239.6,  1166.6,  0.173,  0.609,  -0.015, 0.00, 0.00, 1.16, 0.00, 0.00, 0.03, 0.00, 0.57, 0.10, 0.00, 0.00, 1.21, 0.03, 1.54, 0.00, 0.28, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
14,  0,  0.520,  0.88,  1,  -61.5,  -239.9,  1169.2,  0.178,  0.596,  -0.009, 0.00, 0.00, 1.20, 0.00, 0.00, 0.04, 0.00, 0.81, 0.21, 0.00, 0.00, 1.35, 0.03, 1.51, 0.14, 0.55, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
15,  0,  0.560,  0.88,  1,  -63.4,  -241.3,  1177.5,  0.167,  0.572,  -0.003, 0.09, 0.00, 0.93, 0.00, 0.00, 0.09, 0.00, 1.07, 0.30, 0.00, 0.00, 1.00, 0.00, 1.54, 0.29, 0.55, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
16,  0,  0.600,  0.98,  1,  -64.6,  -241.9,  1179.1,  0.137,  0.552,  0.003, 0.58, 0.33, 0.84, 0.00, 0.00, 0.06, 0.00, 1.30, 0.30, 0.00, 0.11, 0.72, 0.00, 1.35, 0.40, 0.28, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
17,  0,  0.640,  0.98,  1,  -63.6,  -242.7,  1176.8,  0.064,  0.514,  0.028, 0.89, 0.85, 0.46, 0.15, 0.00, 0.25, 0.00, 1.62, 0.32, 0.00, 0.22, 0.34, 0.00, 0.99, 0.64, 0.00, 0.22, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
18,  0,  0.680,  0.98,  1,  -59.9,  -247.1,  1191.3,  0.061,  0.426,  0.038, 0.81, 1.14, 0.33, 0.27, 0.00, 0.69, 0.00, 1.98, 0.37, 0.00, 0.28, 0.28, 0.00, 0.44, 0.69, 0.00, 0.52, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
19,  0,  0.720,  0.98,  1,  -52.7,  -249.9,  1198.3,  0.082,  0.307,  0.040, 0.32, 1.06, 0.00, 0.39, 0.20, 1.28, 0.01, 2.16, 0.47, 0.00, 0.17, 0.18, 0.00, 0.15, 1.00, 0.00, 0.62, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
20,  0,  0.760,  0.93,  1,  -44.2,  -248.0,  1191.8,  0.107,  0.200,  0.050, 0.01, 0.54, 0.00, 0.35, 0.39, 1.48, 0.01, 2.16, 0.58, 0.00, 0.06, 0.12, 0.00, 0.00, 1.28, 0.26, 0.70, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
21,  0,  0.800,  0.98,  1,  -35.0,  -242.6,  1182.7,  0.131,  0.097,  0.052, 0.00, 0.25, 0.00, 0.32, 0.44, 1.07, 0.01, 2.15, 0.62, 0.00, 0.09, 0.35, 0.00, 0.00, 1.67, 1.33, 0.68, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
22,  0,  0.840,  0.98,  1,  -24.5,  -230.9,  1155.2,  0.199,  0.010,  0.037, 0.00, 0.00, 0.00, 0.19, 0.25, 0.49, 0.00, 1.93, 0.48, 0.01, 0.34, 0.81, 0.31, 0.00, 1.43, 2.47, 0.70, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
23,  0,  0.880,  0.98,  1,  -14.6,  -217.9,  1123.9,  0.258,  -0.053,  0.027, 0.00, 0.00, 0.00, 0.08, 0.05, 0.09, 0.00, 1.41, 0.30, 0.01, 0.75, 1.32, 0.63, 0.00, 0.77, 2.70, 0.79, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
24,  0,  0.920,  0.98,  1,  -6.0,  -215.3,  1123.1,  0.231,  -0.107,  0.012, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 0.71, 0.14, 0.01, 0.68, 1.28, 0.63, 0.00, 0.17, 1.87, 0.90, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
25,  0,  0.960,  0.98,  1,  2.8,  -216.7,  1127.8,  0.171,  -0.160,  -0.013, 0.00, 0.00, 0.07, 0.07, 0.00, 0.00, 0.00, 0.23, 0.09, 0.00, 0.43, 0.82, 0.32, 0.00, 0.00, 1.22, 1.12, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
26,  0,  1.000,  0.98,  1,  12.5,  -216.1,  1119.3,  0.163,  -0.194,  -0.037, 0.00, 0.00, 0.17, 0.15, 0.00, 0.00, 0.00, 0.02, 0.03, 0.00, 0.50, 0.47, 0.73, 0.00, 0.00, 1.02, 1.06, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
27,  0,  1.040,  0.98,  1,  22.1,  -221.2,  1128.3,  0.139,  -0.222,  -0.053, 0.15, 0.15, 0.32, 0.32, 0.00, 0.00, 0.00, 0.19, 0.00, 0.00, 2.06, 0.74, 2.32, 0.00, 0.29, 1.06, 0.92, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
28,  0,  1.080,  0.98,  1,  31.5,  -222.7,  1122.7,  0.118,  -0.235,  -0.052, 0.32, 0.41, 0.47, 0.39, 0.00, 0.04, 0.00, 0.82, 0.00, 0.00, 3.67, 0.74, 2.93, 0.00, 1.85, 0.88, 0.67, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
29,  0,  1.120,  0.98,  1,  39.6,  -220.1,  1104.9,  0.134,  -0.254,  -0.040, 0.32, 0.51, 0.55, 0.52, 0.01, 0.04, 0.00, 1.55, 0.05, 0.00, 4.70, 0.56, 2.61, 0.00, 3.31, 0.58, 0.36, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
30,  0,  1.160,  0.98,  1,  47.8,  -219.9,  1099.0,  0.136,  -0.274,  -0.037, 0.17, 0.36, 0.49, 0.39, 0.01, 0.04, 0.00, 2.26, 0.12, 0.00, 4.78, 0.00, 1.53, 0.00, 4.69, 0.30, 0.11, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
31,  0,  1.200,  0.98,  1,  56.4,  -221.8,  1107.4,  0.151,  -0.292,  -0.035, 0.00, 0.11, 0.42, 0.25, 0.01, 0.00, 0.00, 1.74, 0.12, 0.00, 4.15, 0.00, 1.97, 0.00, 3.81, 0.23, 0.02, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
32,  0,  1.240,  0.98,  1,  65.2,  -224.6,  1121.0,  0.163,  -0.298,  -0.036, 0.09, 0.00, 0.51, 0.05, 0.00, 0.00, 0.00, 1.01, 0.07, 0.00, 2.94, 0.27, 2.28, 0.00, 2.35, 0.23, 0.16, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
33,  0,  1.280,  0.98,  1,  74.5,  -229.9,  1142.5,  0.146,  -0.283,  -0.030, 0.30, 0.00, 0.68, 0.00, 0.00, 0.00, 0.00, 0.13, 0.00, 0.00, 1.74, 0.27, 2.20, 0.00, 0.69, 0.23, 0.36, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00
34,  0,  1.320,  0.98,  1,  82.5,  -231.1,  1153.8,  0.169,  -0.282,  -0.028, 0.50, 0.00, 1.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.86, 0.27, 2.06, 0.00, 0.00, 0.00, 0.42, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00
35,  0,  1.360,  0.98,  1,  87.5,  -223.7,  1136.2,  0.218,  -0.296,  -0.006, 0.60, 0.00, 1.50, 0.00, 0.00, 0.29, 0.00, 0.22, 0.00, 0.00, 0.57, 0.07, 2.47, 0.00, 0.55, 0.52, 0.28, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00
36,  0,  1.400,  0.98,  1,  93.0,  -218.3,  1133.1,  0.271,  -0.300,  0.012, 0.60, 0.00, 2.01, 0.00, 0.05, 0.81, 0.00, 0.49, 0.00, 0.00, 0.44, 0.07, 2.58, 0.00, 1.23, 0.52, 0.06, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00
37,  0,  1.440,  0.98,  1,  98.4,  -216.3,  1140.1,  0.298,  -0.272,  0.021, 0.57, 0.00, 2.23, 0.00, 0.10, 1.44, 0.00, 0.98, 0.00, 0.00, 0.34, 0.36, 2.33, 0.00, 1.90, 0.69, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00
38,  0,  1.480,  0.98,  1,  104.1,  -215.6,  1147.1,  0.314,  -0.255,  0.026, 0.51, 0.00, 2.21, 0.00, 0.14, 1.75, 0.00, 1.32, 0.00, 0.00, 0.82, 0.58, 1.62, 0.00, 2.20, 0.17, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00
39,  0,  1.520,  0.98,  1,  108.5,  -214.8,  1148.3,  0.316,  -0.241,  0.025, 0.42, 0.00, 2.34, 0.00, 0.15, 1.79, 0.00, 1.68, 0.05, 0.00, 1.65, 0.68, 1.08, 0.00, 2.55, 0.17, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00
40,  0,  1.560,  0.98,  1,  113.1,  -215.4,  1152.2,  0.314,  -0.236,  0.027, 0.37, 0.00, 2.52, 0.00, 0.15, 1.81, 0.00, 1.88, 0.09, 0.00, 3.11, 0.67, 0.68, 0.00, 2.94, 0.01, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00
41,  0,  1.600,  0.98,  1,  118.1,  -216.7,  1160.3,  0.315,  -0.232,  0.023, 0.34, 0.00, 2.81, 0.00, 0.13, 1.89, 0.00, 1.84, 0.20, 0.00, 2.69, 0.54, 0.26, 0.00, 2.58, 0.05, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00
42,  0,  1.640,  0.98,  1,  121.2,  -217.2,  1162.9,  0.318,  -0.233,  0.016, 0.42, 0.00, 3.14, 0.00, 0.12, 2.05, 0.00, 1.76, 0.17, 0.00, 2.34, 0.69, 0.26, 0.00, 2.08, 0.12, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00
43,  0,  1.680,  0.98,  1,  123.4,  -216.9,  1164.5,  0.323,  -0.231,  0.014, 0.36, 0.00, 3.45, 0.00, 0.09, 2.16, 0.00, 1.62, 0.14, 0.00, 2.13, 0.73, 0.00, 0.00, 1.58, 0.24, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00
44,  0,  1.720,  0.98,  1,  124.8,  -215.8,  1164.1,  0.334,  -0.227,  0.012, 0.30, 0.00, 3.67, 0.00, 0.07, 2.32, 0.00, 1.60, 0.03, 0.00, 3.04, 0.78, 0.00, 0.00, 1.58, 0.36, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
45,  0,  1.760,  0.98,  1,  125.3,  -214.2,  1158.6,  0.336,  -0.232,  0.012, 0.17, 0.00, 3.73, 0.00, 0.03, 2.48, 0.00, 1.51, 0.00, 0.00, 2.71, 0.78, 0.00, 0.00, 1.53, 0.36, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
46,  0,  1.800,  0.98,  1,  125.9,  -214.1,  1160.4,  0.339,  -0.227,  0.011, 0.13, 0.00, 3.83, 0.00, 0.00, 2.55, 0.00, 1.36, 0.00, 0.00, 1.46, 0.67, 0.00, 0.00, 1.19, 0.36, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
47,  0,  1.840,  0.98,  1,  126.1,  -214.0,  1159.3,  0.334,  -0.225,  0.010, 0.09, 0.00, 3.94, 0.00, 0.00, 2.44, 0.00, 1.06, 0.00, 0.00, 0.74, 0.45, 0.00, 0.00, 0.96, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
48,  0,  1.880,  0.98,  1,  126.1,  -214.0,  1158.2,  0.335,  -0.221,  0.008, 0.02, 0.00, 3.97, 0.00, 0.00, 2.36, 0.00, 0.89, 0.00, 0.00, 0.46, 0.40, 0.00, 0.00, 0.92, 0.27, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
49,  0,  1.920,  0.98,  1,  126.6,  -214.9,  1160.4,  0.336,  -0.218,  0.009, 0.00, 0.00, 4.02, 0.00, 0.00, 2.39, 0.00, 0.78, 0.00, 0.00, 0.46, 0.75, 0.13, 0.00, 0.91, 0.59, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
50,  0,  1.960,  0.98,  1,  126.6,  -214.9,  1160.0,  0.336,  -0.216,  0.007, 0.00, 0.00, 4.00, 0.00, 0.00, 2.38, 0.00, 0.69, 0.00, 0.00, 0.97, 0.75, 0.13, 0.00, 0.65, 0.76, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00
51,  0,  2.000,  0.98,  1,  126.3,  -215.3,  1160.2,  0.338,  -0.207,  0.001, 0.00, 0.00, 3.97, 0.00, 0.00, 2.44, 0.00, 0.57, 0.00, 0.00, 1.09, 0.83, 0.13, 0.00, 0.34, 1.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00
52,  0,  2.040,  0.98,  1,  126.1,  -214.8,  1158.4,  0.338,  -0.203,  -0.004, 0.00, 0.00, 3.97, 0.00, 0.00, 2.48, 0.00, 0.46, 0.00, 0.00, 1.64, 0.60, 0.00, 0.00, 0.12, 1.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00
53,  0,  2.080,  0.98,  1,  125.9,  -215.1,  1158.8,  0.336,  -0.201,  -0.009, 0.00, 0.00, 3.94, 0.00, 0.00, 2.60, 0.00, 0.49, 0.00, 0.00, 0.88, 0.80, 0.00, 0.00, 0.12, 1.36, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00
54,  0,  2.120,  0.98,  1,  125.9,  -215.5,  1160.1,  0.338,  -0.200,  -0.009, 0.00, 0.00, 3.94, 0.00, 0.00, 2.67, 0.00, 0.39, 0.00, 0.00, 0.89, 0.76, 0.00, 0.00, 0.00, 1.29, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00
55,  0,  2.160,  0.98,  1,  125.8,  -216.3,  1162.4,  0.342,  -0.192,  -0.010, 0.00, 0.00, 3.90, 0.00, 0.00, 2.60, 0.00, 0.21, 0.00, 0.00, 0.60, 0.47, 0.00, 0.00, 0.00, 1.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00
56,  0,  2.200,  0.98,  1,  125.2,  -216.5,  1161.6,  0.340,  -0.185,  -0.010, 0.00, 0.00, 3.94, 0.00, 0.00, 2.67, 0.00, 0.30, 0.00, 0.00, 1.37, 0.33, 0.00, 0.00, 0.09, 0.88, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00
57,  0,  2.240,  0.98,  1,  125.3,  -217.7,  1166.6,  0.340,  -0.176,  -0.007, 0.00, 0.00, 3.90, 0.00, 0.00, 2.81, 0.00, 0.35, 0.00, 0.00, 1.50, 0.19, 0.00, 0.00, 0.09, 0.48, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00
58,  0,  2.280,  0.88,  1,  125.9,  -219.7,  1173.7,  0.332,  -0.165,  -0.006, 0.03, 0.00, 3.82, 0.00, 0.06, 3.12, 0.00, 0.79, 0.00, 0.00, 1.68, 0.34, 0.00, 0.00, 0.17, 0.33, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00
59,  0,  2.320,  0.88,  1,  126.6,  -222.4,  1184.1,  0.338,  -0.164,  0.000, 0.03, 0.00, 3.58, 0.00, 0.17, 3.37, 0.00, 1.18, 0.00, 0.00, 1.10, 0.43, 0.00, 0.00, 0.36, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
60,  0,  2.360,  0.88,  1,  126.4,  -225.0,  1192.4,  0.346,  -0.147,  0.000, 0.03, 0.00, 3.43, 0.00, 0.32, 3.49, 0.03, 1.68, 0.00, 0.00, 0.77, 0.32, 0.00, 0.00, 0.86, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
