frame, face_id, timestamp, confidence, success, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
491,  0,  20.437,  0.88,  1,  -49.9,  -170.5,  1355.6,  0.241,  -0.499,  -0.046, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.13, 0.38, 0.93, 1.08, 0.73, 0.00, 0.00, 0.27, 0.00, 1.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
492,  0,  20.479,  0.88,  1,  -47.7,  -172.3,  1355.6,  0.239,  -0.498,  -0.051, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.36, 0.33, 1.05, 1.18, 0.85, 0.00, 0.00, 0.14, 0.00, 0.91, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
493,  0,  20.520,  0.88,  1,  -46.4,  -172.5,  1357.7,  0.268,  -0.474,  -0.042, 0.35, 0.00, 0.00, 0.00, 0.00, 0.16, 0.00, 1.63, 0.30, 0.79, 1.25, 0.53, 0.00, 0.00, 0.49, 0.24, 0.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
494,  0,  20.562,  0.98,  1,  -44.4,  -170.2,  1354.4,  0.307,  -0.456,  -0.020, 0.40, 0.00, 0.00, 0.00, 0.00, 0.33, 0.00, 1.89, 0.37, 0.64, 1.19, 0.20, 0.00, 0.00, 0.92, 0.67, 0.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
495,  0,  20.604,  0.98,  1,  -41.6,  -164.1,  1338.6,  0.337,  -0.454,  0.001, 0.33, 0.00, 0.00, 0.00, 0.00, 0.42, 0.00, 1.79, 0.43, 0.40, 0.96, 0.00, 0.00, 0.00, 1.26, 1.05, 0.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
496,  0,  20.646,  0.98,  1,  -38.0,  -158.5,  1326.5,  0.367,  -0.447,  0.021, 0.14, 0.00, 0.00, 0.00, 0.02, 0.45, 0.00, 1.85, 0.56, 0.38, 0.74, 0.00, 0.00, 0.00, 1.45, 1.03, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
497,  0,  20.687,  0.98,  1,  -34.3,  -155.6,  1328.4,  0.394,  -0.433,  0.034, 0.04, 0.00, 0.00, 0.00, 0.03, 0.60, 0.00, 1.89, 0.64, 0.31, 0.65, 0.00, 0.00, 0.00, 1.52, 0.72, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
498,  0,  20.729,  0.98,  1,  -29.8,  -153.8,  1329.4,  0.398,  -0.425,  0.035, 0.00, 0.00, 0.00, 0.00, 0.03, 0.80, 0.00, 2.00, 0.69, 0.25, 0.60, 0.00, 0.00, 0.00, 1.57, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
499,  0,  20.771,  0.98,  1,  -25.9,  -153.5,  1330.0,  0.394,  -0.420,  0.031, 0.00, 0.00, 0.00, 0.00, 0.02, 0.84, 0.03, 2.01, 0.64, 0.22, 0.64, 0.00, 0.00, 0.00, 1.50, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
500,  0,  20.812,  0.98,  1,  -22.9,  -154.1,  1333.3,  0.384,  -0.407,  0.022, 0.00, 0.00, 0.00, 0.00, 0.00, 0.85, 0.08, 2.00, 0.60, 0.30, 0.85, 0.00, 0.00, 0.00, 1.39, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
501,  0,  20.854,  0.98,  1,  -17.9,  -155.1,  1333.2,  0.377,  -0.400,  0.014, 0.04, 0.00, 0.00, 0.00, 0.00, 0.82, 0.08, 1.89, 0.56, 0.33, 0.91, 0.00, 0.00, 0.00, 1.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
502,  0,  20.896,  0.98,  1,  -15.1,  -155.9,  1334.6,  0.376,  -0.387,  0.006, 0.04, 0.00, 0.00, 0.00, 0.00, 0.73, 0.05, 1.58, 0.53, 0.62, 0.93, 0.00, 0.00, 0.00, 0.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
503,  0,  20.938,  0.98,  1,  -13.1,  -156.4,  1337.2,  0.379,  -0.380,  0.000, 0.06, 0.00, 0.00, 0.00, 0.00, 0.52, 0.00, 1.31, 0.52, 0.91, 0.75, 0.13, 0.00, 0.00, 0.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
504,  0,  20.979,  0.98,  1,  -11.3,  -156.7,  1338.2,  0.380,  -0.375,  -0.002, 0.02, 0.00, 0.00, 0.00, 0.02, 0.40, 0.00, 1.09, 0.54, 1.27, 0.70, 0.32, 0.00, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
505,  0,  21.021,  0.98,  1,  -9.6,  -156.6,  1338.7,  0.381,  -0.370,  -0.003, 0.02, 0.00, 0.00, 0.00, 0.05, 0.30, 0.00, 1.13, 0.62, 1.33, 0.58, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
506,  0,  21.063,  0.98,  1,  -7.9,  -155.9,  1336.5,  0.383,  -0.365,  -0.004, 0.00, 0.00, 0.00, 0.00, 0.08, 0.30, 0.00, 1.20, 0.69, 1.31, 0.60, 0.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
507,  0,  21.104,  0.98,  1,  -6.2,  -155.6,  1336.6,  0.386,  -0.363,  -0.004, 0.00, 0.00, 0.00, 0.00, 0.12, 0.34, 0.00, 1.30, 0.76, 1.31, 0.62, 0.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
508,  0,  21.146,  0.98,  1,  -4.6,  -155.2,  1333.5,  0.380,  -0.361,  -0.006, 0.00, 0.00, 0.00, 0.00, 0.17, 0.48, 0.00, 1.35, 0.77, 1.30, 0.72, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
509,  0,  21.188,  0.98,  1,  -3.1,  -155.4,  1334.2,  0.381,  -0.360,  -0.006, 0.06, 0.00, 0.00, 0.00, 0.16, 0.40, 0.00, 1.36, 0.74, 1.36, 0.75, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
510,  0,  21.230,  0.98,  1,  -1.7,  -155.1,  1335.1,  0.379,  -0.358,  -0.008, 0.10, 0.00, 0.00, 0.00, 0.10, 0.35, 0.00, 1.39, 0.67, 1.39, 0.82, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
511,  0,  21.271,  0.98,  1,  -0.5,  -154.4,  1332.8,  0.386,  -0.354,  -0.007, 0.10, 0.00, 0.00, 0.00, 0.03, 0.23, 0.00, 1.36, 0.65, 1.33, 0.85, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
512,  0,  21.313,  0.98,  1,  0.8,  -152.7,  1323.5,  0.389,  -0.348,  -0.010, 0.03, 0.00, 0.00, 0.00, 0.00, 0.37, 0.00, 1.25, 0.63, 0.85, 0.72, 0.22, 0.00, 0.00, 0.27, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
513,  0,  21.355,  0.98,  1,  0.4,  -151.4,  1322.5,  0.404,  -0.319,  -0.013, 0.22, 0.41, 0.00, 0.01, 0.00, 0.25, 0.00, 0.91, 0.61, 0.36, 0.61, 0.08, 0.00, 0.00, 0.66, 0.41, 0.37, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
514,  0,  21.396,  0.93,  1,  -6.9,  -155.6,  1358.3,  0.355,  -0.174,  -0.044, 0.67, 1.22, 0.00, 0.02, 0.00, 0.00, 0.00, 0.37, 0.53, 0.00, 0.57, 0.00, 0.00, 0.00, 1.18, 0.78, 1.10, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
